,Date (M/D/YYYY),Time (H:MM:SS),Topocentric zenith angle,Top. azimuth angle (eastward from N),Top. azimuth angle (westward from S),Julian day
355,1/4/2017,16:45:00,78.144195,228.12840400000002,48.128403999999996,2457758.072917
356,1/4/2017,17:00:00,80.360522,230.817896,50.817896000000005,2457758.083333
357,1/4/2017,17:15:00,82.65348399999999,233.413952,53.413952,2457758.09375
358,1/4/2017,17:30:00,85.0058,235.923494,55.92349399999999,2457758.104167
359,1/4/2017,17:45:00,87.381897,238.353814,58.353814,2457758.114583
360,1/4/2017,18:00:00,89.674638,240.71246299999999,60.712463,2457758.125
361,1/4/2017,18:15:00,92.753436,243.00717999999998,63.007180000000005,2457758.135417
362,1/4/2017,18:30:00,95.39605300000001,245.24585299999998,65.245853,2457758.145833
363,1/4/2017,18:45:00,98.086235,247.43651200000002,67.436512,2457758.15625
364,1/4/2017,19:00:00,100.819138,249.587357,69.587357,2457758.166667
365,1/4/2017,19:15:00,103.590234,251.706814,71.70681400000001,2457758.177083
366,1/4/2017,19:30:00,106.39526200000002,253.803611,73.803611,2457758.1875
367,1/4/2017,19:45:00,109.23018200000001,255.8869,75.8869,2457758.197917
368,1/4/2017,20:00:00,112.091121,257.96640299999996,77.966403,2457758.208333
369,1/4/2017,20:15:00,114.97431599999999,260.052603,80.052603,2457758.21875
370,1/4/2017,20:30:00,117.87605400000001,262.15699700000005,82.156997,2457758.229167
371,1/4/2017,20:45:00,120.792602,264.292406,84.292406,2457758.239583
372,1/4/2017,21:00:00,123.72012600000001,266.473383,86.473383,2457758.25
373,1/4/2017,21:15:00,126.65458899999999,268.716735,88.716735,2457758.260417
374,1/4/2017,21:30:00,129.591627,271.042218,91.042218,2457758.270833
375,1/4/2017,21:45:00,132.526386,273.473436,93.47343599999999,2457758.28125
376,1/4/2017,22:00:00,135.45330900000002,276.039065,96.03906500000001,2457758.291667
377,1/4/2017,22:15:00,138.365842,278.774478,98.774478,2457758.302083
378,1/4/2017,22:30:00,141.256029,281.723951,101.723951,2457758.3125
379,1/4/2017,22:45:00,144.113938,284.94364900000005,104.943649,2457758.322917
380,1/4/2017,23:00:00,146.926841,288.505629,108.505629,2457758.333333
381,1/4/2017,23:15:00,149.67801599999999,292.503102,112.503102,2457758.34375
382,1/4/2017,23:30:00,152.345019,297.056943,117.05694299999999,2457758.354167
383,1/4/2017,23:45:00,154.897177,302.322716,122.32271599999999,2457758.364583
384,1/5/2017,0:00:00,157.292127,308.49532,128.49532,2457758.375
385,1/5/2017,0:15:00,159.471437,315.80341400000003,135.803414,2457758.385417
386,1/5/2017,0:30:00,161.356351,324.476477,144.476477,2457758.395833
387,1/5/2017,0:45:00,162.847026,334.65775099999996,154.657751,2457758.40625
388,1/5/2017,1:00:00,163.832128,346.250607,166.250607,2457758.416667
389,1/5/2017,1:15:00,164.215504,358.768993,178.768993,2457758.427083
390,1/5/2017,1:30:00,163.95351499999998,11.375404,191.375404,2457758.4375
391,1/5/2017,1:45:00,163.07636399999998,23.194754999999997,203.19475500000001,2457758.447917
392,1/5/2017,2:00:00,161.673036,33.662239,213.662239,2457758.458333
393,1/5/2017,2:15:00,159.854569,42.61589,222.61588999999998,2457758.46875
394,1/5/2017,2:30:00,157.72418100000002,50.166794,230.16679399999998,2457758.479167
395,1/5/2017,2:45:00,155.364776,56.53684499999999,236.53684500000003,2457758.489583
396,1/5/2017,3:00:00,152.838359,61.958643,241.95864300000002,2457758.5
397,1/5/2017,3:15:00,150.189992,66.634469,246.634469,2457758.510417
398,1/5/2017,3:30:00,147.452267,70.727171,250.727171,2457758.520833
399,1/5/2017,3:45:00,144.648973,74.36369300000001,254.363693,2457758.53125
400,1/5/2017,4:00:00,141.797764,77.641974,257.641974,2457758.541667
401,1/5/2017,4:15:00,138.912019,80.637648,260.637648,2457758.552083
402,1/5/2017,4:30:00,136.002127,83.409561,263.409561,2457758.5625
403,1/5/2017,4:45:00,133.07636499999998,86.003991,266.00399100000004,2457758.572917
404,1/5/2017,5:00:00,130.141515,88.457814,268.457814,2457758.583333
405,1/5/2017,5:15:00,127.20329699999999,90.80084000000001,270.80084,2457758.59375
406,1/5/2017,5:30:00,124.266674,93.05753399999999,273.057534,2457758.604167
407,1/5/2017,5:45:00,121.33608600000001,95.248306,275.248306,2457758.614583
408,1/5/2017,6:00:00,118.41561599999999,97.390468,277.390468,2457758.625
409,1/5/2017,6:15:00,115.509126,99.498958,279.498958,2457758.635417
410,1/5/2017,6:30:00,112.620355,101.586894,281.586894,2457758.645833
411,1/5/2017,6:45:00,109.753009,103.666002,283.666002,2457758.65625
412,1/5/2017,7:00:00,106.91083,105.74694199999999,285.746942,2457758.666667
413,1/5/2017,7:15:00,104.097661,107.83957099999999,287.839571,2457758.677083
414,1/5/2017,7:30:00,101.31750100000001,109.953143,289.953143,2457758.6875
415,1/5/2017,7:45:00,98.574558,112.09646699999999,292.096467,2457758.697917
416,1/5/2017,8:00:00,95.873299,114.27803,294.27803,2457758.708333
417,1/5/2017,8:15:00,93.2185,116.50608500000001,296.506085,2457758.71875
418,1/5/2017,8:30:00,90.055573,118.78871000000001,298.78871000000004,2457758.729167
419,1/5/2017,8:45:00,87.792971,121.13384099999999,301.133841,2457758.739583
420,1/5/2017,9:00:00,85.415922,123.549272,303.54927200000003,2457758.75
421,1/5/2017,9:15:00,83.051395,126.042625,306.042625,2457758.760417
422,1/5/2017,9:30:00,80.741723,128.621286,308.621286,2457758.770833
423,1/5/2017,9:45:00,78.50591999999999,131.29229899999999,311.292299,2457758.78125
424,1/5/2017,10:00:00,76.35668000000001,134.062219,314.06221899999997,2457758.791667
425,1/5/2017,10:15:00,74.30479,136.936917,316.936917,2457758.802083
426,1/5/2017,10:30:00,72.360517,139.921338,319.921338,2457758.8125
427,1/5/2017,10:45:00,70.534099,143.01921299999998,323.019213,2457758.822917
428,1/5/2017,11:00:00,68.835887,146.23273,326.23273,2457758.833333
429,1/5/2017,11:15:00,67.276332,149.56218,329.56217999999996,2457758.84375
430,1/5/2017,11:30:00,65.865872,153.005602,333.005602,2457758.854167
431,1/5/2017,11:45:00,64.614746,156.558456,336.558456,2457758.864583
432,1/5/2017,12:00:00,63.532752,160.21336200000002,340.213362,2457758.875
433,1/5/2017,12:15:00,62.628967,163.959959,343.95995899999997,2457758.885417
434,1/5/2017,12:30:00,61.911442,167.784921,347.784921,2457758.895833
435,1/5/2017,12:45:00,61.386897,171.67215900000002,351.67215899999997,2457758.90625
436,1/5/2017,13:00:00,61.060437,175.603239,355.60323900000003,2457758.916667
437,1/5/2017,13:15:00,60.935327,179.557994,359.557994,2457758.927083
438,1/5/2017,13:30:00,61.012837,183.515291,3.5152910000000004,2457758.9375
439,1/5/2017,13:45:00,61.292179000000004,187.453896,7.453896,2457758.947917
440,1/5/2017,14:00:00,61.770548,191.353341,11.353341,2457758.958333
441,1/5/2017,14:15:00,62.443252,195.194723,15.194723000000002,2457758.96875
442,1/5/2017,14:30:00,63.303928000000006,198.96135900000002,18.961358999999998,2457758.979167
443,1/5/2017,14:45:00,64.34481,202.63924599999999,22.639246,2457758.989583
444,1/5/2017,15:00:00,65.557036,206.217321,26.217321000000002,2457759.0
445,1/5/2017,15:15:00,66.93095,209.687513,29.687513,2457759.010417
446,1/5/2017,15:30:00,68.45639200000001,213.044636,33.044636,2457759.020833
447,1/5/2017,15:45:00,70.122952,216.286154,36.286153999999996,2457759.03125
448,1/5/2017,16:00:00,71.920168,219.411864,39.411864,2457759.041667
449,1/5/2017,16:15:00,73.83765799999999,222.423544,42.423544,2457759.052083
450,1/5/2017,16:30:00,75.865163,225.32459900000003,45.324599,2457759.0625
451,1/5/2017,16:45:00,77.992446,228.119723,48.119723,2457759.072917
452,1/5/2017,17:00:00,80.208919,230.81459900000002,50.814599,2457759.083333
453,1/5/2017,17:15:00,82.502551,233.41564900000003,53.415649,2457759.09375
454,1/5/2017,17:30:00,84.85656999999999,235.929828,55.929828,2457759.104167
455,1/5/2017,17:45:00,87.237311,238.36446099999998,58.364461,2457759.114583
456,1/5/2017,18:00:00,89.54419,240.72713599999997,60.727136,2457759.125
457,1/5/2017,18:15:00,92.601388,243.02562400000002,63.025624,2457759.135417
458,1/5/2017,18:30:00,95.244421,245.267846,65.26784599999999,2457759.145833
459,1/5/2017,18:45:00,97.935055,247.461863,67.461863,2457759.15625
460,1/5/2017,19:00:00,100.668429,249.61590499999997,69.615905,2457759.166667
461,1/5/2017,19:15:00,103.440003,251.738421,71.738421,2457759.177083
462,1/5/2017,19:30:00,106.245503,253.838165,73.838165,2457759.1875
463,1/5/2017,19:45:00,109.080875,255.924308,75.924308,2457759.197917
464,1/5/2017,20:00:00,111.942233,258.00658599999997,78.006586,2457759.208333
465,1/5/2017,20:15:00,114.825805,260.095498,80.09549799999999,2457759.21875
466,1/5/2017,20:30:00,117.727865,262.20254500000004,82.202545,2457759.229167
467,1/5/2017,20:45:00,120.644668,264.340548,84.340548,2457759.239583
468,1/5/2017,21:00:00,123.572368,266.524048,86.524048,2457759.25
469,1/5/2017,21:15:00,126.50691499999999,268.76982799999996,88.769828,2457759.260417
470,1/5/2017,21:30:00,129.443931,271.0976,91.0976,2457759.270833
471,1/5/2017,21:45:00,132.378549,273.530896,93.530896,2457759.28125
472,1/5/2017,22:00:00,135.305196,276.098276,96.098276,2457759.291667
473,1/5/2017,22:15:00,138.217305,278.834934,98.83493399999999,2457759.302083
474,1/5/2017,22:30:00,141.106908,281.784871,101.784871,2457759.3125
475,1/5/2017,22:45:00,143.96407,285.003831,105.003831,2457759.322917
476,1/5/2017,23:00:00,146.77607,288.563225,108.563225,2457759.333333
477,1/5/2017,23:15:00,149.52622399999998,292.555267,112.55526699999999,2457759.34375
478,1/5/2017,23:30:00,152.192169,297.099316,117.09931599999999,2457759.354167
479,1/5/2017,23:45:00,154.743411,302.348654,122.34865400000001,2457759.364583
480,1/6/2017,0:00:00,157.13791899999998,308.494892,128.494892,2457759.375
481,1/6/2017,0:15:00,159.31786100000002,315.762375,135.762375,2457759.385417
482,1/6/2017,0:30:00,161.205453,324.37609199999997,144.376092,2457759.395833
483,1/6/2017,0:45:00,162.70221,334.477452,154.477452,2457759.40625
484,1/6/2017,1:00:00,163.6982,345.97586,165.97586,2457759.416667
485,1/6/2017,1:15:00,164.09783000000002,358.402631,178.402631,2457759.427083
486,1/6/2017,1:30:00,163.85628,10.942396,190.942396,2457759.4375
487,1/6/2017,1:45:00,163.001093,22.732132999999997,202.732133,2457759.447917
488,1/6/2017,2:00:00,161.618566,33.202839000000004,213.202839,2457759.458333
489,1/6/2017,2:15:00,159.818135,42.179955,222.17995499999998,2457759.46875
490,1/6/2017,2:30:00,157.702561,49.762962,229.76296200000002,2457759.479167
491,1/6/2017,2:45:00,155.354963,56.166502,236.166502,2457759.489583
492,1/6/2017,3:00:00,152.837804,61.619636,241.61963599999999,2457759.5
493,1/6/2017,3:15:00,150.196625,66.32332099999999,246.323321,2457759.510417
494,1/6/2017,3:30:00,147.464436,70.440184,250.440184,2457759.520833
495,1/6/2017,3:45:00,144.665358,74.09742,254.09742000000003,2457759.53125
496,1/6/2017,4:00:00,141.817303,77.393377,257.393377,2457759.541667
497,1/6/2017,4:15:00,138.933848,80.404117,260.404117,2457759.552083
498,1/6/2017,4:30:00,136.025532,83.188877,263.188877,2457759.5625
499,1/6/2017,4:45:00,133.100749,85.794274,265.79427400000003,2457759.572917
500,1/6/2017,5:00:00,130.16636599999998,88.257468,268.257468,2457759.583333
501,1/6/2017,5:15:00,127.228172,90.608502,270.608502,2457759.59375
502,1/6/2017,5:30:00,124.29118000000001,92.872036,272.872036,2457759.604167
503,1/6/2017,5:45:00,121.359871,95.068641,275.068641,2457759.614583
504,1/6/2017,6:00:00,118.43835800000001,97.21575899999999,277.215759,2457759.625
505,1/6/2017,6:15:00,115.530524,99.328437,279.328437,2457759.635417
506,1/6/2017,6:30:00,112.640124,101.419887,281.419887,2457759.645833
507,1/6/2017,6:45:00,109.770876,103.50191,283.50191,2457759.65625
508,1/6/2017,7:00:00,106.926529,105.585233,285.585233,2457759.666667
509,1/6/2017,7:15:00,104.11093000000001,107.67976999999999,287.67977,2457759.677083
510,1/6/2017,7:30:00,101.328079,109.794824,289.794824,2457759.6875
511,1/6/2017,7:45:00,98.582183,111.939251,291.93925099999996,2457759.697917
512,1/6/2017,8:00:00,95.877706,114.12158000000001,294.12158,2457759.708333
513,1/6/2017,8:15:00,93.21942,116.350104,296.350104,2457759.71875
514,1/6/2017,8:30:00,90.053195,118.63294199999999,298.632942,2457759.729167
515,1/6/2017,8:45:00,87.786529,120.978073,300.978073,2457759.739583
516,1/6/2017,9:00:00,85.405013,123.39333400000001,303.393334,2457759.75
517,1/6/2017,9:15:00,83.035786,125.88639599999999,305.886396,2457759.760417
518,1/6/2017,9:30:00,80.721148,128.4647,308.4647,2457759.770833
519,1/6/2017,9:45:00,78.48009499999999,131.135348,311.135348,2457759.78125
520,1/6/2017,10:00:00,76.325314,133.90496299999998,313.904963,2457759.791667
521,1/6/2017,10:15:00,74.26759399999999,136.779492,316.779492,2457759.802083
522,1/6/2017,10:30:00,72.31721,139.76396499999998,319.763965,2457759.8125
523,1/6/2017,10:45:00,70.484414,142.86220500000002,322.86220499999996,2457759.822917
524,1/6/2017,11:00:00,68.77958000000001,146.076496,326.076496,2457759.833333
525,1/6/2017,11:15:00,67.213194,149.407232,329.40723199999996,2457759.84375
526,1/6/2017,11:30:00,65.795736,152.852552,332.852552,2457759.854167
527,1/6/2017,11:45:00,64.53749499999999,156.40800900000002,336.408009,2457759.864583
528,1/6/2017,12:00:00,63.448335,160.066304,340.066304,2457759.875
529,1/6/2017,12:15:00,62.537403000000005,163.817139,343.817139,2457759.885417
530,1/6/2017,12:30:00,61.812828,167.64721699999998,347.647217,2457759.895833
531,1/6/2017,12:45:00,61.281411,171.54045,351.54045,2457759.90625
532,1/6/2017,13:00:00,60.948338,175.478366,355.478366,2457759.916667
533,1/6/2017,13:15:00,60.816953000000005,179.440721,359.440721,2457759.927083
534,1/6/2017,13:30:00,60.888592,183.406273,3.406273,2457759.9375
535,1/6/2017,13:45:00,61.162526,187.35365,7.35365,2457759.947917
536,1/6/2017,14:00:00,61.63599,191.262228,11.262228,2457759.958333
537,1/6/2017,14:15:00,62.30432,195.112943,15.112943,2457759.96875
538,1/6/2017,14:30:00,63.161161,198.888952,18.888952,2457759.979167
539,1/6/2017,14:45:00,64.198746,202.576109,22.576109,2457759.989583
540,1/6/2017,15:00:00,65.408194,206.16322399999999,26.163224,2457760.0
541,1/6/2017,15:15:00,66.779822,209.642127,29.642127000000002,2457760.010417
542,1/6/2017,15:30:00,68.303437,213.007557,33.007557,2457760.020833
543,1/6/2017,15:45:00,69.968594,216.256928,36.256928,2457760.03125
544,1/6/2017,16:00:00,71.764791,219.390009,39.390009,2457760.041667
545,1/6/2017,16:15:00,73.68161500000001,222.408573,42.408573,2457760.052083
546,1/6/2017,16:30:00,75.708782,225.316028,45.316028,2457760.0625
547,1/6/2017,16:45:00,77.83605,228.11709,48.117090000000005,2457760.072917
548,1/6/2017,17:00:00,80.052869,230.817469,50.817469,2457760.083333
549,1/6/2017,17:15:00,82.34735500000001,233.423619,53.423618999999995,2457760.09375
550,1/6/2017,17:30:00,84.70321700000001,235.94253199999997,55.94253199999999,2457760.104167
551,1/6/2017,17:45:00,87.088587,238.381571,58.381570999999994,2457760.114583
552,1/6/2017,18:00:00,89.409405,240.74836000000002,60.74836,2457760.125
553,1/6/2017,18:15:00,92.445786,243.05070899999998,63.050709,2457760.135417
554,1/6/2017,18:30:00,95.089385,245.29657200000003,65.296572,2457760.145833
555,1/6/2017,18:45:00,97.78061,247.49404500000003,67.494045,2457760.15625
556,1/6/2017,19:00:00,100.514587,249.65138900000002,69.651389,2457760.166667
557,1/6/2017,19:15:00,103.28675799999999,251.77707999999998,71.77708,2457760.177083
558,1/6/2017,19:30:00,106.092836,253.879898,73.879898,2457760.1875
559,1/6/2017,19:45:00,108.928756,255.96903500000002,75.96903499999999,2457760.197917
560,1/6/2017,20:00:00,111.79061999999999,258.054248,78.054248,2457760.208333
561,1/6/2017,20:15:00,114.674641,260.146049,80.146049,2457760.21875
562,1/6/2017,20:30:00,117.577083,262.25594900000004,82.255949,2457760.229167
563,1/6/2017,20:45:00,120.49418899999999,264.396771,84.396771,2457760.239583
564,1/6/2017,21:00:00,123.422097,266.583049,86.583049,2457760.25
565,1/6/2017,21:15:00,126.35674399999999,268.831546,88.831546,2457760.260417
566,1/6/2017,21:30:00,129.29373600000002,271.16193300000003,91.16193299999999,2457760.270833
567,1/6/2017,21:45:00,132.22819099999998,273.597677,93.597677,2457760.28125
568,1/6/2017,22:00:00,135.154518,276.167227,96.167227,2457760.291667
569,1/6/2017,22:15:00,138.066134,278.905606,98.905606,2457760.302083
570,1/6/2017,22:30:00,140.95505500000002,281.85654900000003,101.856549,2457760.3125
571,1/6/2017,22:45:00,143.811335,285.075386,105.07538600000001,2457760.322917
572,1/6/2017,23:00:00,146.62225800000002,288.63289,108.63288999999999,2457760.333333
573,1/6/2017,23:15:00,149.371163,292.620287,112.620287,2457760.34375
574,1/6/2017,23:30:00,152.035764,297.155418,117.155418,2457760.354167
575,1/6/2017,23:45:00,154.585727,302.389273,122.389273,2457760.364583
576,1/7/2017,0:00:00,156.979345,308.510136,128.51013600000002,2457760.375
577,1/7/2017,0:15:00,159.15936499999998,315.737935,135.73793500000002,2457760.385417
578,1/7/2017,0:30:00,161.048967,324.292939,144.292939,2457760.395833
579,1/7/2017,0:45:00,162.551039,334.31428700000004,154.314287,2457760.40625
580,1/7/2017,1:00:00,163.55711000000002,345.716739,165.716739,2457760.416667
581,1/7/2017,1:15:00,163.972272,358.048424,178.048424,2457760.427083
582,1/7/2017,1:30:00,163.750679,10.516388000000001,190.51638799999998,2457760.4375
583,1/7/2017,1:45:00,162.917304,22.270948,202.270948,2457760.447917
584,1/7/2017,2:00:00,161.555711,32.740233,212.74023300000002,2457760.458333
585,1/7/2017,2:15:00,159.773624,41.737642,221.737642,2457760.46875
586,1/7/2017,2:30:00,157.673242,49.35091,229.35091,2457760.479167
587,1/7/2017,2:45:00,155.337827,55.787046,235.787046,2457760.489583
588,1/7/2017,3:00:00,152.83026999999998,61.271218000000005,241.271218,2457760.5
589,1/7/2017,3:15:00,150.19657800000002,66.002809,246.00280899999998,2457760.510417
590,1/7/2017,3:30:00,147.470175,70.144065,250.14406499999998,2457760.520833
591,1/7/2017,3:45:00,144.675519,73.822339,253.822339,2457760.53125
592,1/7/2017,4:00:00,141.83078500000002,77.13633100000001,257.136331,2457760.541667
593,1/7/2017,4:15:00,138.94975300000002,80.162503,260.16250299999996,2457760.552083
594,1/7/2017,4:30:00,136.043118,82.960466,262.960466,2457760.5625
595,1/7/2017,4:45:00,133.11939099999998,85.577168,265.57716800000003,2457760.572917
596,1/7/2017,5:00:00,130.18553300000002,88.050049,268.050049,2457760.583333
597,1/7/2017,5:15:00,127.2474,90.409385,270.409385,2457760.59375
598,1/7/2017,5:30:00,124.31006299999999,92.680033,272.680033,2457760.604167
599,1/7/2017,5:45:00,121.37803999999998,94.882722,274.882722,2457760.614583
600,1/7/2017,6:00:00,118.455478,97.035028,277.03502799999995,2457760.625
601,1/7/2017,6:15:00,115.546282,99.152112,279.152112,2457760.635417
602,1/7/2017,6:30:00,112.654226,101.247277,281.247277,2457760.645833
603,1/7/2017,6:45:00,109.78303899999999,103.332403,283.332403,2457760.65625
604,1/7/2017,7:00:00,106.936479,105.41828600000001,285.41828599999997,2457760.666667
605,1/7/2017,7:15:00,104.118397,107.514898,287.514898,2457760.677083
606,1/7/2017,7:30:00,101.33279399999999,109.631596,289.631596,2457760.6875
607,1/7/2017,7:45:00,98.583878,111.777281,291.777281,2457760.697917
608,1/7/2017,8:00:00,95.876111,113.96052900000001,293.960529,2457760.708333
609,1/7/2017,8:15:00,93.214258,116.189674,296.189674,2457760.71875
610,1/7/2017,8:30:00,90.04566,118.47287800000001,298.472878,2457760.729167
